SAWS_OBS_TM,STN_NM,SAWS_TA_AVG,SAWS_TA_MIN,SAWS_TA_MAX,SAWS_HD_AVG,SAWS_HD_MIN,SAWS_HD_MAX,SAWS_WS_AVG,SAWS_WS_MAX,SAWS_RN_SUM
20130328,서초,8.9,5.4,12.8,51.7,23.8,69.3,1.5,5,0
20130328,강남,8.1,5.6,11.8,50.6,28.5,71.2,1.5,4.7,0
20130328,서대문,7.3,4,11.9,52.7,27.5,77.9,1.5,5.8,0
20130328,금천,8,4.9,12.1,46,15.6,63.6,1.8,5.7,0
20130328,양천,8.3,4.9,12.8,39.7,9.6,63.8,1.6,5.5,0
20130328,노원,8.7,4.3,14.1,42.2,22.9,61.5,1.2,4.4,0
20130328,관악,7.8,5.3,11.4,52.7,23.6,72.2,1.4,6.3,0
20130328,강동,8.5,5,12.4,47.4,28.1,63.8,1.9,6.6,0
20130328,강북,8.5,5.4,13.4,44.2,25.7,65.7,1.5,4.1,0
20130327,남산,7.4,1,14.1,56.3,26,91.9,1.7,5.4,0
20130327,강서,7.3,0.6,14.3,46.9,15.4,75,1.7,4.8,0
20130327,성북,8,1.7,15.3,36.2,13,64.4,1.6,5.4,0
20130327,도봉,7.7,-0.6,16,39,14.5,76,1.2,4.3,0
20130327,마포,7.2,-0.3,15,42.6,14,74,1.2,4.1,0
20130327,구로,7.8,1.8,13.8,39.8,13.3,73.1,2.4,6.4,0
20130327,영등포,7.6,1.4,14.6,44.3,13.8,76.2,2.5,6.3,0
20130327,서초,8.9,2.3,15.3,37.1,15.1,66.9,1.3,6.3,0
20130327,강남,8,1.6,14.5,39.8,14.5,73.5,1.2,4.4,0
20130327,서대문,7.4,0.4,14.4,39.7,15.8,69.3,1.6,5,0
20130327,금천,8,1.8,14.1,30.4,6.6,59.4,2.2,6.1,0
20130327,양천,8.2,2.1,14.7,29.7,0,70.3,1.5,5.1,0
20130327,노원,8.6,1.1,16.3,38.4,14.5,73.6,1.1,3.8,0
20130327,광진,8.4,1.4,15.8,36.8,11.6,67.7,1.5,5.2,0
20130327,강북,8.2,1.5,15.3,36.1,14.4,65.2,1.5,5.4,0
20130327,송파,8.5,0.1,16.8,37.7,11.7,73.3,1.1,4.1,0
20130327,용산,8.7,2.9,15.2,31.6,3.2,61.9,1.7,5.2,0
20130327,성동,8.5,2,15.4,34.6,10.5,69,2.3,5.6,0
20130327,중랑,8.2,1.5,15,36.9,10.4,64.6,1.8,5.3,0
20130327,중구,7.2,0.5,14.7,39.6,10.5,69.6,1.7,5.6,0
20130327,종로,8.4,2.3,15.6,36.6,11.1,62.7,1.1,4.6,0
20130327,은평,7.4,0.7,14.5,36.9,14.3,64,2,5.8,0
20130327,동작,8.4,2.6,14.9,36.9,8.1,71.2,2.1,6,0
20130327,관악,8,2.5,14.4,36.5,11.3,63.6,1,4.2,0
20130327,강동,8.6,1.5,15,39.2,15.5,72.1,2.2,6.4,0
20130327,동대문,8.3,1.2,15.5,36.6,9.7,65.7,2.3,6,0
20130326,영등포,4.5,0.3,10.4,49.5,28.9,68.4,2.1,5.5,0
20130326,남산,4.1,-1,10.2,65,39.8,94.2,1.6,4.1,0
20130326,성북,4.8,0,11.2,45.4,22.2,59.6,1.1,4.5,0
20130326,도봉,4.6,-1.5,11.3,46.9,23.7,67.5,1,4.5,0
20130326,서초,6,0.8,11.6,44.9,25.2,62.6,1.1,4.2,0
20130326,강남,4.9,0.7,10.4,47.6,26.8,69,1.4,5.1,0
20130326,서대문,3.9,-1.2,10.1,51,27.8,67.2,1.3,4.7,0
20130326,금천,5.3,0.5,10.6,37.1,19.7,55.7,1.6,5.2,0
20130326,양천,5.1,0.9,10.6,32.6,13.4,51.3,1.5,3.9,0
20130326,노원,5.4,-0.5,11.7,45.1,22,66.1,1,3.7,0
20130326,광진,5.6,0.9,11.3,43.5,24.1,61.9,1.2,4,0
20130326,강북,5.2,0.1,11.4,43.8,22.1,59.8,1.4,4.3,0
20130326,송파,5.7,-0.2,11.3,44.3,24.3,65.8,1,3.6,0
20130326,용산,5.4,0.9,11.1,39.9,19.9,55.9,1.5,4.3,0
20130326,성동,5.3,0.5,11.5,40,19.6,57.2,1.7,4.5,0
20130326,중랑,5.1,0.2,10.5,44.2,24.1,64.1,1.4,4.5,0
20130326,중구,4,-1.4,10.4,47.9,25.4,64.7,1.6,5.1,0
20130326,종로,5,0.4,11,45.9,23.4,58.7,1.1,4,0
20130326,은평,4.3,-0.5,9.5,46.9,25.7,61.6,1.7,4.9,0
20130326,동작,5.2,0.7,11,44.4,21.7,62.7,1.6,5.3,0
20130326,관악,4.9,0.5,10.2,43.7,24.5,57.3,1.2,3.4,0
20130326,강동,5.7,0.8,11.5,47,26.5,68.8,1.6,4.6,0
20130326,강서,4.4,0,9.9,52,31.7,70.8,1.4,4.4,0
20130326,마포,4.2,-0.9,10.4,51.1,25.7,71.2,1,4.9,0
20130326,구로,5,0.4,10.2,44.8,27.6,58.1,1.7,6.1,0
20130326,동대문,5.3,0.1,11,45.1,23.2,63.1,1.8,5.3,0
20130325,광진,5,1.6,8.3,37.8,24.6,51.2,2.5,5.5,0
20130325,성북,4.8,1.8,8.4,38.8,27,49.4,1.6,5.5,0
20130325,도봉,4.8,1.5,8.7,40,26.2,53.5,2.1,4.8,0
20130325,마포,3.9,0.5,7.8,43.3,25.9,58.7,2.4,5.8,0
20130325,구로,4.2,0.8,7.5,42.4,25.8,56.7,3.2,7,0
20130325,영등포,3.8,0.7,7.1,44.5,24,58.1,4.7,8.6,0
20130325,강북,5,2.2,8.6,38.2,25.8,49.7,2.2,5.2,0
20130325,송파,5.3,2,9,37.7,25.1,50.4,1.5,5.3,0
20130325,용산,4.7,1.2,8,35.2,18.1,48.5,2.7,6.7,0
20130325,성동,4.7,1,8.4,35.7,20.7,50,3,6.6,0
20130325,중랑,4.5,1.2,8.3,38.5,25.3,51.5,2.6,5.6,0
20130325,중구,3.3,-0.3,7,42.9,26.9,58.1,3,6.3,0
20130325,종로,4.4,0.4,8.7,41.5,25.6,55.2,2,5.2,0
20130325,은평,3.8,0.2,7.3,42.1,25.9,56.2,3.2,6.7,0
20130325,동작,4.5,1.1,8.4,39.1,20.8,52.6,2.7,5.8,0
20130325,관악,3.8,0.4,7.4,40.6,22.9,53.9,2.7,6.8,0
20130325,강동,4.6,1.5,7.8,41.1,27.5,53.2,3.4,6.9,0
20130325,강서,4,0.9,7.6,45.7,27.4,58.5,2.5,5.9,0
20130325,서초,5.3,1.9,8.6,40.7,22.9,54.3,2.3,6,0
20130325,강남,4,0.3,7.7,42.4,25.7,55.2,2.5,5.3,0
20130325,서대문,3.6,-0.4,7.7,44.6,27.2,59.8,2.5,6,0
20130325,금천,4.5,1.3,8,34,18.2,46.8,2.7,7,0
20130325,양천,4.5,1.4,7.9,20.8,2.7,41.2,2.9,6.6,0
20130325,노원,5.2,2,8.7,39.7,26.6,51.3,1.7,4.3,0
20130325,남산,3.6,-0.1,7.1,59.8,43.3,74.1,2.3,4.7,0
20130325,동대문,4.9,1.5,8.4,39.1,25.6,51.7,2.7,7.8,0
20130324,도봉,3.8,0.7,6.8,48.5,31.7,69.4,0.8,3,0
20130324,성북,4,2.3,7.9,55.4,34.2,75.6,1.8,6.3,0
20130324,구로,3.8,2.5,6,61.9,38,80.8,2.1,5.2,0
20130324,영등포,4,3,5.7,60.1,35.5,75.3,2.3,4.7,0
20130324,서초,5.1,3.8,7.1,58.9,33.4,77.3,1.4,2.9,0
20130324,강남,4.1,2.8,6.3,56.1,37.4,74.2,1.3,3.2,0
20130324,서대문,3.1,2,5.8,62.7,37.2,78.4,1.3,4.4,0
20130324,금천,4.1,2.7,6.1,53.9,27.4,71.1,1.9,4.1,0
20130324,양천,4.3,2.6,7.1,34.9,12.5,55.1,1.2,3.1,0
20130324,노원,4.8,2.6,8.1,49.8,31,71.7,1.1,3.1,0
20130324,광진,4.9,3.5,7.1,54.3,34.2,70.5,1.6,3.9,0
20130324,강북,4.5,2.7,7.9,52,32.8,71.7,1.6,4.4,0
20130324,송파,4.7,2.9,7.2,53,36.6,70.6,1.8,3.9,0
20130324,용산,4.7,3.4,6.6,50.6,28.2,67.3,1.8,4.4,0
20130324,성동,4.4,2.8,6.8,51,30.5,68.7,2.4,4.9,0
20130324,중랑,4.5,3.1,6.9,55.3,34.2,72.7,1.8,4.3,0
20130324,중구,3.3,1.8,5.8,58.8,38.3,76.1,2,4.8,0
20130324,종로,4.2,3,6.4,57.5,34.2,73.7,0.9,3.2,0
20130324,은평,3.6,2.6,5.5,57.8,26.9,74.1,1.6,3.8,0
20130324,동작,4.5,3.2,6.6,53.6,30.3,72.5,2.2,4.4,0
20130324,관악,3.8,2.7,5.6,58.8,31.8,77.9,1.3,3.6,0
20130324,강동,4.6,2.9,7,55.6,34.2,73.3,2,5.2,0
20130324,강서,3.9,3,5.2,62.1,40.9,74.9,1.6,3.4,0
20130324,남산,3.5,1.9,6.4,76.3,50.6,98.1,1.4,3.6,0
20130324,동대문,4.5,2.9,6.9,55.4,35.5,74.7,2.2,5.1,0
20130324,마포,3.5,2.2,5.9,62.1,38.9,77.5,0.6,2.7,0
20130323,중랑,5.9,0.3,12.5,46,25.6,74.6,1.7,4.5,0
20130323,성동,6.1,0,13,41.3,21,65.4,1.7,4.2,0
20130323,구로,5.5,-0.1,12,47.8,26.4,65.6,1.7,5.1,0
20130323,영등포,5,-0.3,10.7,50.2,33.6,67.6,2.4,6.2,0
20130323,서초,6.6,0.4,13.2,49,28.9,69.5,1.4,4.6,0
20130323,강남,5.8,0.6,12,48.4,28.2,70,1.3,3.7,0
20130323,서대문,4.7,-1.7,11.8,51.5,29.2,74,1.5,4.5,0
20130323,관악,5.3,0.1,11.5,47.8,27.8,66.1,1.2,4.2,0
20130323,강동,6.5,0.5,12.7,48.4,28.1,78.1,1.8,4.6,0
20130323,중구,4.8,-1.7,12.2,50.6,27.4,72.5,1.7,4.9,0
20130323,종로,5.7,-0.2,12.8,48.6,26.2,68.7,1,3.7,0
20130323,은평,4.9,-1.3,11.5,49.4,26.5,74,1.7,5.2,0
20130323,금천,5.8,-0.4,12.6,39,18.2,60,1.7,5.2,0
20130323,양천,5.7,0.1,11.9,23,7.2,36.9,1.4,3.8,0
20130323,노원,6.2,-0.4,13.2,47.1,25.1,71.5,1.2,4.1,0
20130323,광진,6.4,0.3,13.2,45.5,25.1,72,1.4,3.9,0
20130323,동작,5.7,0.2,11.6,46.7,27.9,65.3,1.9,4.1,0
20130323,강서,4.9,-0.7,10.8,52.7,36.3,70.2,1.6,4.5,0
20130323,남산,4.9,-0.9,11.6,69.1,45.6,99.9,1.6,4,0
20130323,동대문,6.2,0.5,13.2,46,25.7,72.9,1.9,4.9,0
20130323,성북,5.7,-0.2,12.4,45.7,26.5,67.5,1.2,5.5,0
20130323,도봉,5.5,-1.8,13.2,48,25.1,75.8,1.1,3.9,0
20130323,강북,6,-0.2,13,45.4,25.3,65.9,1.5,4.3,0
20130323,송파,6.4,-0.2,13,47.5,25.4,74.1,1,3.2,0
20130323,용산,6,0.6,12.7,42.6,20.8,61.7,1.5,4.7,0
20130323,마포,4.9,-1.4,12.6,49.1,28.6,71.6,1,4,0
20130322,관악,4,1.9,6.7,65.7,53.8,82.1,1,3.6,0
20130322,종로,4.2,1.5,7.2,66.2,55,80,0.8,3.5,0
20130322,은평,3.6,0.9,6.8,66.9,55.9,82.9,1.6,4.4,0
20130322,동작,4.5,2.2,7.3,62.1,52.2,74.5,1.8,4.8,0
20130322,강동,4.3,1.1,7.4,67.1,56.9,79.7,1.8,4.8,0
20130322,도봉,3.3,-0.6,7,66.7,54.7,81.3,0.8,3.2,0
20130322,남산,3.3,0.6,6.6,89.8,76.9,99.9,1.3,3.6,0
20130322,동대문,4.1,0.9,7.2,64.5,51.5,81.5,1.9,5,0
20130322,성북,3.7,0.9,6.8,65.7,53.5,82.4,1.2,3.6,0
20130322,마포,3.6,0,7,69.2,61.1,84.1,0.9,4,0
20130322,구로,3.9,1.5,7.1,68.4,59,85.7,2,5.4,0
20130322,영등포,4,1.7,7,67.2,57.9,79.6,2.1,5.1,0
20130322,서초,4.9,1.7,8,66.4,54.6,80.7,1.1,3.6,0
20130322,강남,4.1,1.7,6.7,66.4,55.1,77,1.2,3.8,0
20130322,서대문,3.2,0.3,7,71.1,62.4,87,1.2,4.1,0
20130322,금천,4.1,1.3,7.4,60.9,51.2,77.7,1.6,4.8,0
20130322,양천,4.4,1.8,7.8,38.5,29.8,47.4,1.2,4.2,0
20130322,노원,4,0.5,7.7,65.9,49.7,84.3,1,3.5,0
20130322,광진,4.4,1.4,7.2,64.5,53.7,78.5,1.2,4,0
20130322,강북,4,0.9,7,65.8,53.1,80.8,1.2,4.2,0
20130322,송파,4.3,0,7.2,65.3,53.4,78.4,0.9,3.5,0
20130322,용산,4.6,2.3,7.6,60.1,49.3,73.4,1.3,4.4,0
20130322,성동,4.3,1.3,7.6,60.7,52.3,73.3,1.7,4.2,0
20130322,중랑,4.1,1.1,6.9,64.9,51.8,79.2,1.5,4.2,0
20130322,중구,3.1,0.1,6.5,69,58.3,83.6,1.6,4.5,0
20130322,강서,4,1.4,6.8,69,60.3,80.6,1.4,4.1,0
20130321,남산,0.7,-4.7,6.5,61.4,41.1,96.6,1.6,4.1,0
20130321,강서,1.4,-2.9,6.8,45.2,26.9,60.8,1.6,4.6,0
20130321,동대문,2,-2.5,7.7,41.3,23.8,56.2,1.9,7.2,0
20130321,도봉,1.3,-4.1,8,44.4,23.5,61.5,1.2,4,0
20130321,마포,1.3,-3.7,7.4,43.9,23.3,62.4,1.2,5.3,0
20130321,구로,1.4,-2.9,6.6,43.4,25,64.2,2.2,6,0
20130321,영등포,1.4,-2.9,6.7,43.5,24.4,61.8,2.4,9.4,0
20130321,서초,2.5,-2.4,7.9,41.8,24,61.8,1.5,4.5,0
20130321,강남,1.6,-2.8,6.8,41.4,25.2,56.2,1.5,4.9,0
20130321,서대문,0.9,-4.4,6.7,45.5,24.4,64.2,1.5,5.6,0
20130321,금천,1.7,-2.7,6.7,34.9,15.9,55.9,2,5.4,0
20130321,양천,1.8,-2.5,7.4,17,0,36.1,1.7,5.4,0
20130321,노원,2,-3.4,8.2,42.1,24.4,60.4,1.3,3.9,0
20130321,광진,2.1,-2.5,7.8,39.2,22.4,53.9,1.6,4.8,0
20130321,강북,1.7,-3.2,7.9,41.3,24.2,55.5,1.6,5.5,0
20130321,송파,2.3,-3.5,8.5,39.4,22.8,57.2,1.2,3.7,0
20130321,용산,2,-2.4,7.6,35.7,17.9,53.7,1.7,5,0
20130321,성동,1.9,-3.2,7.7,35.8,15.6,52.4,2,5.2,0
20130321,중랑,1.8,-2.8,7.7,39.4,22.8,51.7,1.8,5.3,0
20130321,중구,0.7,-4.8,6.8,43.3,23.7,65.3,1.8,5.8,0
20130321,종로,1.6,-3.1,7.5,42,24.5,56,1.1,4.2,0
20130321,은평,1,-3.8,6.4,43.2,22.9,57.9,1.8,5.4,0
20130321,동작,1.9,-2.9,7.2,38.9,19.8,57.5,1.9,5.1,0
20130321,관악,1.3,-3,6.8,40.9,22.7,59.1,1.4,4.6,0
20130321,강동,2.1,-2.5,7.5,41.4,24.7,58.3,1.8,5.1,0
20130321,성북,1.4,-3.4,7.6,41.9,24.3,56.9,1.5,4.9,0
20130320,남산,3.5,-2.5,8.8,82,46.2,99.9,2.2,5.5,0
20130320,동대문,4.3,-1.6,9.3,60.2,23.2,88.7,2.8,8.4,0
20130320,성북,3.8,-2.4,8.3,60.2,26.6,87.7,2.1,7.5,0
20130320,서초,5.2,-0.6,10.3,59.2,29.7,86.7,2.2,7,0
20130320,강남,4.1,-1.9,9.2,58.6,24.6,87.2,2.4,6.4,0
20130320,서대문,3,-2.7,8.1,64.6,27.9,94.3,2.7,8.7,0
20130320,금천,4.1,-1.4,9.4,53.7,20.9,83.2,2.9,7.7,0
20130320,광진,4.6,-1.6,9.7,57.2,21.2,86.5,3.1,7.2,0
20130320,강북,4,-2,8.6,61.1,30.3,88.1,2.8,7.1,0
20130320,송파,4.9,-1.3,9.6,56.7,22.2,88.2,1.9,5.6,0
20130320,용산,4.5,-1.4,9.8,53.6,18.5,81.6,2.8,7.7,0
20130320,성동,4.3,-1.9,9.1,52.8,17.3,82.9,3.1,8,0
20130320,중랑,4,-1.8,8.8,59.4,22.1,87,3.1,7,0
20130320,중구,3.2,-2.7,8.2,60.8,24.6,87.9,3,7.4,0
20130320,종로,4.3,-1.8,9.5,58.9,25,83.9,1.7,6,0
20130320,은평,3.4,-2.1,8.4,61.1,26.8,87.4,3.5,8.7,0
20130320,동작,4.1,-1.5,9.1,59,28,87.6,2.5,6.3,0
20130320,도봉,3.7,-2.2,8,62.7,33.1,91.1,2.4,6.7,0
20130320,마포,3.4,-1.9,8.1,62.5,25.7,90.8,2.3,6.2,0
20130320,구로,3.6,-1.9,8.4,63.1,28.4,93.2,3.3,9,0
20130320,영등포,3.3,-1.7,7.8,64.1,32.9,91.1,5.2,11.5,0
20130320,관악,3.6,-2,8.9,61.2,29.7,90.6,2.8,7,0
20130320,강동,4.6,-1.5,9.5,59.8,22.6,92.8,3.2,9.3,0
20130320,강서,3.4,-1.7,7.8,65.2,33.7,90.7,2.4,6.6,0
20130320,양천,3.9,-1.5,8.7,37.9,9.1,67.9,3,7.5,0
20130320,노원,4.1,-1.7,8.5,65.4,32.7,99.3,2,5.4,0
20130319,강북,8.6,5.9,12.2,64.5,41.9,86.9,1.8,4.1,0
20130319,광진,9.2,6.3,12.6,62.6,37.7,85.4,1.5,3.3,0
20130319,용산,8.7,6.3,11.8,63.4,41.5,80,1.5,3.6,0
20130319,성동,8.8,5.7,12.1,62.1,38.9,84.8,1.9,4.5,0
20130319,중랑,8.8,6.2,11.9,62.8,38.7,85.3,2,4.4,0
20130319,관악,7.9,5.5,10.9,73.9,51.2,93.7,1.3,3.9,0
20130319,강동,9.1,6.3,12.5,66.8,42.6,88.7,1.7,4.8,0
20130319,강서,7.7,5.1,10.8,75.1,52.6,89,1.5,4.1,0
20130319,중구,7.8,4.8,11.4,69.2,46.3,90.3,1.6,4.5,0
20130319,종로,8.7,6.1,11.5,67.3,46.8,84.7,0.8,3.8,0
20130319,은평,7.8,5.4,11.1,69.6,48.3,86.3,1.9,4.9,0
20130319,동작,8.4,5.9,11.6,69,48.2,86.5,1.7,4.5,0
20130319,남산,7.7,5.1,11.4,86.8,64.4,99.9,1.4,3.9,0
20130319,동대문,9,6.1,12.3,64.2,41.5,85.4,1.6,4.5,0
20130319,성북,8.5,5.4,12.8,64.7,43.7,87,1.1,4.4,0
20130319,도봉,8.5,4.8,12.5,64.4,37.3,85.8,1.3,4.1,0
20130319,마포,7.8,5.3,11.3,71.7,50.6,87.6,1.3,3.6,0
20130319,구로,7.8,5.5,10.8,76.6,51.6,96.3,1.9,4.9,0
20130319,영등포,7.6,5.2,10.5,74.2,51.6,89.3,2.7,6.2,0
20130319,서초,9.4,6.7,12.4,70.6,50.7,89.2,1.2,3.5,0
20130319,강남,8.6,6.1,11.5,67.5,45.7,87.7,1.2,3.3,0
20130319,서대문,7.5,4.8,11.2,73.9,51.6,91.9,1.5,5.2,0
20130319,금천,8.2,5.7,11.2,68.4,43.3,87,1.8,4.9,0
20130319,양천,8.2,5.6,11.4,50,26.9,65.2,1.6,5,0
20130319,노원,9,6,13.2,67,41,91.8,1.3,3.8,0
20130319,송파,9.4,6.4,12.7,64.5,40.5,88.1,1.1,4,0
20130318,도봉,8.4,4.7,15.8,78.2,39.7,96.8,1.5,4.8,1.5
20130318,은평,7.9,5.2,13.8,79.1,48.1,90.3,2.1,7.1,1
20130318,구로,8,5.7,12.9,85,58.9,97.3,2.7,7.5,0
20130318,영등포,7.9,5.4,13.6,82.5,54.6,93.4,2.9,8.2,0
20130318,서초,9.3,6.9,14.6,79.6,54.6,93.5,1.9,5.8,0
20130318,강남,8.2,5.6,13.9,78.9,51.3,93.4,1.5,5.5,1
20130318,서대문,7.7,4.6,14.2,84.3,52.1,99.3,1.9,6.5,1
20130318,금천,8.5,6.2,13.3,75.3,50.6,88,2.4,6.7,0
20130318,양천,8.4,5.8,13.5,58.9,32.2,70.8,1.8,5.6,1
20130318,노원,8.8,5.7,15.8,83,39.3,99.9,1.3,4.7,1.5
20130318,동작,8.5,6.1,14.2,78.1,50.3,91.4,2.4,7.8,1
20130318,관악,8.1,5.8,13.8,82.7,54.7,95.7,1.4,5.6,1.5
20130318,강동,8.8,6.1,14.7,80,54,95.8,2.5,8,2
20130318,강서,7.8,5.2,14.1,83.4,51.7,96.1,2.1,6.4,1
20130318,남산,7.6,4.8,13.8,95,75.5,99.9,1.9,6.3,1
20130318,동대문,8.7,5.5,14.8,78.1,40.4,94.5,2.4,8.2,1.5
20130318,성북,8.4,5.5,15.2,77.9,41.7,92.6,1.1,5.3,1
20130318,광진,8.7,6.1,14.7,76.9,47,91,2,5.1,1
20130318,강북,8.6,5.7,15,77.6,41,92.3,1.9,6.2,1
20130318,송파,9.1,5.6,16,77.9,45.6,95.3,1.5,5,1.5
20130318,용산,8.7,6.2,14.4,73.7,46.9,87,2.1,5.9,0.5
20130318,성동,8.5,5.5,14.5,74.8,43.3,90.5,2.5,5.8,1
20130318,중랑,8.3,5.6,14.6,77.6,41.5,92.6,2.5,6.2,1
20130318,중구,7.6,4.5,13.8,81.3,50,96.5,1.9,6.4,1
20130318,종로,8.6,5.9,14.9,77.7,48.4,90.5,1.2,6.1,1
20130318,마포,7.9,4.8,14.3,81.3,50.2,94.7,1.6,6.2,0
20130317,구로,8.5,3.6,15.2,65.7,24.8,96.3,2.3,6.9,9
20130317,강서,8.2,3.2,15.6,67.5,18.4,92.5,1.7,7.6,7.5
20130317,서초,9.4,4.3,16.9,63.1,17.3,92.2,1.6,5.4,10.5
20130317,강남,8.4,3.3,16.2,63.7,22.1,92.8,1,4.2,10
20130317,서대문,8.4,3.3,15.7,63.2,18.2,91.8,1.9,6.9,7
20130317,금천,8.8,3.9,16,56.8,15.8,86.4,1.9,5.6,9.5
20130317,양천,8.9,3.8,15.8,39.7,0,69.5,1.5,5.4,7
20130317,노원,8.9,3.2,16.6,65.5,11.9,99.9,1.2,5.2,7
20130317,광진,9.1,3.3,16.4,60.4,19.3,89.9,1.4,4.5,7.5
20130317,강북,9,3.9,16.3,59.6,9.7,91,1.5,5.3,6
20130317,송파,8.9,2.2,17.6,63,12.6,95.8,1,4.8,11.5
20130317,용산,9.3,4.9,15.9,56.1,13,86.7,1.7,6,7
20130317,성동,8.7,3.7,16.8,59.4,15.2,88.4,2.1,5.9,8.5
20130317,중랑,8.8,3.8,16.2,60.4,18.3,91.6,1.7,5.2,8
20130317,중구,8,2.9,15.3,64.2,18.6,95.1,1.6,5.5,8
20130317,종로,9.2,4.7,16.4,59.9,14.5,89.3,0.8,4.1,7
20130317,은평,8.4,3.5,14.9,60.9,17.6,85.8,1.7,4.9,6.5
20130317,동작,8.8,4.3,16.4,62.1,19.2,90.7,2,5.4,8.5
20130317,관악,8.6,4.5,15.7,62.7,21.4,93.9,0.8,3.5,9
20130317,강동,9,3.3,16.4,64.1,23,95.1,1.9,5.5,10
20130317,남산,8.2,3.3,15.5,79.8,33.2,99.9,1.7,5.5,7.5
20130317,동대문,8.8,3.2,16.2,61.8,15.6,93.7,2,6.2,7
20130317,성북,8.6,3.9,16.1,60.8,13.4,91.3,1.2,5.7,6.5
20130317,도봉,8.3,2,16.6,63,11.9,94.5,1,3.9,6
20130317,마포,8.2,2.6,15.9,64.3,17.3,89.7,1,4.2,6
20130317,영등포,8.5,3.6,15.6,63.9,17,90.1,2.1,6.7,7
20130316,동작,7.4,3.3,13.2,56.5,30,78.9,1.6,4.1,0
20130316,은평,6.4,1.5,12.2,57.8,39.9,79.9,1.7,4.9,0
20130316,강동,7.4,2.1,13,53.9,32.3,74,1.7,4.6,0
20130316,강서,6.4,2,11.9,69.4,39.3,87.4,1.5,3.7,0
20130316,남산,6.2,1.6,12.1,81,50.7,99.9,1.5,4.2,0
20130316,동대문,7.4,2,13.4,54,28.4,78,1.9,5.1,0
20130316,성북,7.2,2,13.5,51.9,29.7,75.2,1.2,5.4,0
20130316,도봉,6.9,-0.3,14.4,54.7,32.9,83.5,0.9,3.4,0
20130316,마포,6.3,1.3,13.1,65.9,37.1,84.6,1.3,4.5,0
20130316,구로,6.9,2.7,13.1,62.2,33.9,80.4,1.7,5.7,0
20130316,영등포,6.6,2.6,12.2,66,36.9,83.9,2.3,5,0
20130316,서초,7.8,2.8,13.9,54.7,32.1,77.2,1.3,4.2,0
20130316,강남,7.1,2.1,12.8,56.2,33.9,76.5,1.3,3.9,0
20130316,서대문,6.1,1.2,12.3,64.4,42.2,85.9,1.4,4.4,0
20130316,금천,7.1,2.5,13.4,52,26.9,68,1.5,4.5,0
20130316,양천,7.2,2.9,13.5,40.8,12.2,61.4,1.4,4.5,0
20130316,노원,7.8,1.3,14.7,54.4,37.3,83.9,0.9,3.2,0
20130316,광진,7.6,2.4,13.3,51.2,24.5,72.8,1.3,4.2,0
20130316,강북,7.6,2.1,14.1,51,30.7,75.7,1.3,4.9,0
20130316,송파,7.6,0.5,13.2,50.9,33.2,75.1,1,3.5,0
20130316,용산,7.4,3.6,13,53.5,29.2,75,1.6,4.6,0
20130316,성동,7.4,2.3,13,49.8,21.1,72.6,1.9,4.4,0
20130316,중랑,7.2,2.1,12.9,50.2,25.5,73.9,1.5,4.7,0
20130316,중구,6.3,1.2,12.5,59,31.6,82.3,1.7,4.7,0
20130316,종로,7.2,2.7,13.1,55.9,34.4,75.8,1.1,4.5,0
20130316,관악,6.8,2.9,12.7,57.8,30.6,78.3,1,3.5,0
20130315,구로,4.8,0.7,10.6,56,35.2,84.9,2,6.8,0
20130315,영등포,4.7,0.6,10.1,57.3,32.1,83,2.3,6.3,0
20130315,서초,5.6,0.5,11.5,53.4,32.2,78.5,1.4,4.7,0
20130315,강남,5,1,10.7,52.5,32.9,74.6,1.2,4.3,0
20130315,서대문,4.1,-0.4,10.4,56.9,39.1,84.7,1.3,4.8,0
20130315,금천,4.9,0.3,10.3,48.2,26,73.1,1.9,5.7,0
20130315,양천,5.2,1,11,33.2,9.9,60.7,1.5,4.2,0
20130315,노원,5.2,-0.4,11.5,57.5,38.1,84.4,1,3.5,0
20130315,광진,5.4,0.8,10.9,51.8,27.6,75.5,1.4,4.7,0
20130315,강북,5.3,0.6,11.5,51.6,29.1,75.3,1.4,4.5,0
20130315,송파,5.5,0.4,11.5,51.1,32.9,74.9,1.1,4.1,0
20130315,용산,5.4,1.6,11.2,46.2,21.7,71.8,1.7,5.2,0
20130315,성동,5.4,0.6,11.1,46.1,22.6,71,1.9,5.1,0
20130315,중랑,5.1,0.8,10.7,52.5,29.1,74.4,1.5,4.3,0
20130315,중구,4,-0.4,10,53.5,30.6,80.2,1.7,5.7,0
20130315,종로,5,0.7,11,51,30.8,75.8,1,4.1,0
20130315,은평,4.3,0,9.6,53.2,35.3,78.2,1.6,5.9,0
20130315,동작,5.3,1.1,10.9,51,32.7,77.5,1.8,5.9,0
20130315,관악,4.8,0.7,10.4,53.1,33.1,79.3,1.1,3.7,0
20130315,강동,5.4,0.7,10.8,53.5,32.5,75.5,1.8,5.9,0
20130315,강서,4.7,0.8,10.2,58.7,30.6,82.7,1.5,4.9,0
20130315,남산,4.1,0.2,9.8,75.2,47.2,99.9,1.6,4.2,0
20130315,동대문,5.2,0.1,11,53,28.4,76.3,2,6.1,0
20130315,성북,5,0.4,10.7,52.1,31.7,75.4,1.2,4.5,0
20130315,도봉,4.4,-1.6,11.4,57.1,34.2,82.5,1,4.5,0
20130315,마포,4.3,-0.3,10.6,58,31,84.6,1.1,5,0
